nominal	data	curs	cdx
1	2003.01.05	31,7844	Доллар США
1	2003.01.06	31,7844	Доллар США
1	2003.01.09	31,8846	Доллар США
1	2003.01.10	31,8820	Доллар США
1	2003.01.11	31,8327	Доллар США
1	2003.01.14	31,8253	Доллар США
1	2003.01.15	31,8350	Доллар США
1	2003.01.16	31,8139	Доллар США
1	2003.01.17	31,8071	Доллар США
1	2003.01.18	31,8224	Доллар США
1	2003.01.21	31,8224	Доллар США
1	2003.01.22	31,8003	Доллар США
1	2003.01.23	31,8095	Доллар США
1	2003.01.24	31,8110	Доллар США
1	2003.01.25	31,8015	Доллар США
1	2003.01.28	31,8001	Доллар США
1	2003.01.29	31,8001	Доллар США
1	2003.01.30	31,8000	Доллар США
1	2003.01.31	31,8222	Доллар США
1	2003.02.01	31,8345	Доллар США
1	2003.02.04	31,8517	Доллар США
1	2003.02.05	31,8354	Доллар США
1	2003.02.06	31,8351	Доллар США
1	2003.02.07	31,8350	Доллар США
1	2003.02.08	31,8352	Доллар США
1	2003.02.11	31,8214	Доллар США
1	2003.02.12	31,7840	Доллар США
1	2003.02.13	31,7101	Доллар США
1	2003.02.14	31,6554	Доллар США
1	2003.02.15	31,6406	Доллар США
1	2003.02.18	31,6406	Доллар США
1	2003.02.19	31,5503	Доллар США
1	2003.02.20	31,5810	Доллар США
1	2003.02.21	31,5501	Доллар США
1	2003.02.22	31,5500	Доллар США
1	2003.02.26	31,5875	Доллар США
1	2003.02.27	31,6065	Доллар США
1	2003.02.28	31,5762	Доллар США
1	2003.03.01	31,5729	Доллар США
1	2003.03.04	31,5956	Доллар США
1	2003.03.05	31,5809	Доллар США
1	2003.03.06	31,5920	Доллар США
1	2003.03.07	31,5891	Доллар США
1	2003.03.08	31,5619	Доллар США
1	2003.03.12	31,5076	Доллар США
1	2003.03.13	31,4407	Доллар США
1	2003.03.14	31,3818	Доллар США
1	2003.03.15	31,3820	Доллар США
1	2003.03.18	31,3872	Доллар США
1	2003.03.19	31,4077	Доллар США
1	2003.03.20	31,3976	Доллар США
1	2003.03.21	31,3840	Доллар США
1	2003.03.22	31,3811	Доллар США
1	2003.03.25	31,3803	Доллар США
1	2003.03.26	31,3800	Доллар США
1	2003.03.27	31,3829	Доллар США
1	2003.03.28	31,3800	Доллар США
1	2003.03.29	31,3805	Доллар США
1	2003.04.01	31,3801	Доллар США
1	2003.04.02	31,3175	Доллар США
1	2003.04.03	31,2860	Доллар США
1	2003.04.04	31,2908	Доллар США
1	2003.04.05	31,2818	Доллар США
1	2003.04.08	31,2798	Доллар США
1	2003.04.09	31,2814	Доллар США
1	2003.04.10	31,2821	Доллар США
1	2003.04.11	31,2829	Доллар США
1	2003.04.12	31,2849	Доллар США
1	2003.04.15	31,2345	Доллар США
1	2003.04.16	31,1890	Доллар США
1	2003.04.17	31,1905	Доллар США
1	2003.04.18	31,1831	Доллар США
1	2003.04.19	31,1899	Доллар США
1	2003.04.22	31,1022	Доллар США
1	2003.04.23	31,1025	Доллар США
1	2003.04.24	31,1003	Доллар США
1	2003.04.25	31,1000	Доллар США
1	2003.04.26	31,1000	Доллар США
1	2003.04.29	31,1000	Доллар США
1	2003.04.30	31,1000	Доллар США
1	2003.05.01	31,1021	Доллар США
1	2003.05.06	31,1105	Доллар США
1	2003.05.07	31,1184	Доллар США
1	2003.05.08	31,1009	Доллар США
1	2003.05.09	31,1001	Доллар США
1	2003.05.13	31,0076	Доллар США
1	2003.05.14	30,9801	Доллар США
1	2003.05.15	30,9811	Доллар США
1	2003.05.16	30,9800	Доллар США
1	2003.05.17	30,8902	Доллар США
1	2003.05.20	30,8900	Доллар США
1	2003.05.21	30,8900	Доллар США
1	2003.05.22	30,8902	Доллар США
1	2003.05.23	30,8316	Доллар США
1	2003.05.24	30,8316	Доллар США
1	2003.05.27	30,7200	Доллар США
1	2003.05.28	30,7200	Доллар США
1	2003.05.29	30,6186	Доллар США
1	2003.05.30	30,6691	Доллар США
1	2003.05.31	30,7090	Доллар США
1	2003.06.03	30,6400	Доллар США
1	2003.06.04	30,7427	Доллар США
1	2003.06.05	30,7599	Доллар США
1	2003.06.06	30,6478	Доллар США
1	2003.06.07	30,5658	Доллар США
1	2003.06.10	30,4613	Доллар США
1	2003.06.11	30,5589	Доллар США
1	2003.06.12	30,5123	Доллар США
1	2003.06.17	30,4612	Доллар США
1	2003.06.18	30,3805	Доллар США
1	2003.06.19	30,3800	Доллар США
1	2003.06.20	30,3807	Доллар США
1	2003.06.21	30,3807	Доллар США
1	2003.06.22	30,3205	Доллар США
1	2003.06.24	30,3546	Доллар США
1	2003.06.25	30,3511	Доллар США
1	2003.06.26	30,3180	Доллар США
1	2003.06.27	30,3396	Доллар США
1	2003.06.28	30,3483	Доллар США
1	2003.07.01	30,3809	Доллар США
1	2003.07.02	30,3267	Доллар США
1	2003.07.03	30,2800	Доллар США
1	2003.07.04	30,2800	Доллар США
1	2003.07.05	30,2906	Доллар США
1	2003.07.08	30,3014	Доллар США
1	2003.07.09	30,3574	Доллар США
1	2003.07.10	30,4178	Доллар США
1	2003.07.11	30,3642	Доллар США
1	2003.07.12	30,3808	Доллар США
1	2003.07.15	30,4955	Доллар США
1	2003.07.16	30,5349	Доллар США
1	2003.07.17	30,5175	Доллар США
1	2003.07.18	30,4891	Доллар США
1	2003.07.19	30,4316	Доллар США
1	2003.07.22	30,3647	Доллар США
1	2003.07.23	30,2976	Доллар США
1	2003.07.24	30,3469	Доллар США
1	2003.07.25	30,3557	Доллар США
1	2003.07.26	30,3220	Доллар США
1	2003.07.29	30,2467	Доллар США
1	2003.07.30	30,2450	Доллар США
1	2003.07.31	30,2596	Доллар США
1	2003.08.01	30,2791	Доллар США
1	2003.08.02	30,3031	Доллар США
1	2003.08.05	30,3320	Доллар США
1	2003.08.06	30,2813	Доллар США
1	2003.08.07	30,2979	Доллар США
1	2003.08.08	30,3359	Доллар США
1	2003.08.09	30,3977	Доллар США
1	2003.08.12	30,3764	Доллар США
1	2003.08.13	30,3524	Доллар США
1	2003.08.14	30,3832	Доллар США
1	2003.08.15	30,3287	Доллар США
1	2003.08.16	30,3532	Доллар США
1	2003.08.19	30,3246	Доллар США
1	2003.08.20	30,3258	Доллар США
1	2003.08.21	30,3110	Доллар США
1	2003.08.22	30,3251	Доллар США
1	2003.08.23	30,3100	Доллар США
1	2003.08.26	30,3014	Доллар США
1	2003.08.27	30,3610	Доллар США
1	2003.08.28	30,3916	Доллар США
1	2003.08.29	30,5036	Доллар США
1	2003.08.30	30,5036	Доллар США
1	2003.09.02	30,5458	Доллар США
1	2003.09.03	30,5547	Доллар США
1	2003.09.04	30,6040	Доллар США
1	2003.09.05	30,6396	Доллар США
1	2003.09.06	30,6844	Доллар США
1	2003.09.09	30,7013	Доллар США
1	2003.09.10	30,6407	Доллар США
1	2003.09.11	30,6307	Доллар США
1	2003.09.12	30,6565	Доллар США
1	2003.09.13	30,6590	Доллар США
1	2003.09.16	30,7007	Доллар США
1	2003.09.17	30,7007	Доллар США
1	2003.09.18	30,6800	Доллар США
1	2003.09.19	30,5877	Доллар США
1	2003.09.20	30,5600	Доллар США
1	2003.09.23	30,4909	Доллар США
1	2003.09.24	30,4998	Доллар США
1	2003.09.25	30,4510	Доллар США
1	2003.09.26	30,4721	Доллар США
1	2003.09.27	30,4998	Доллар США
1	2003.09.30	30,6119	Доллар США
1	2003.10.01	30,6142	Доллар США
1	2003.10.02	30,5693	Доллар США
1	2003.10.03	30,4676	Доллар США
1	2003.10.04	30,4382	Доллар США
1	2003.10.07	30,4604	Доллар США
1	2003.10.08	30,3819	Доллар США
1	2003.10.09	30,3773	Доллар США
1	2003.10.10	30,2350	Доллар США
1	2003.10.11	30,2350	Доллар США
1	2003.10.14	30,0552	Доллар США
1	2003.10.15	30,2348	Доллар США
1	2003.10.16	30,1235	Доллар США
1	2003.10.17	30,1254	Доллар США
1	2003.10.18	30,0741	Доллар США
1	2003.10.21	30,0179	Доллар США
1	2003.10.22	29,9319	Доллар США
1	2003.10.23	29,9206	Доллар США
1	2003.10.24	29,9150	Доллар США
1	2003.10.25	29,9156	Доллар США
1	2003.10.28	30,0847	Доллар США
1	2003.10.29	29,9335	Доллар США
1	2003.10.30	29,8189	Доллар США
1	2003.10.31	29,8584	Доллар США
1	2003.11.01	29,9451	Доллар США
1	2003.11.04	29,9441	Доллар США
1	2003.11.05	29,8608	Доллар США
1	2003.11.06	29,8124	Доллар США
1	2003.11.07	29,8113	Доллар США
1	2003.11.11	29,8113	Доллар США
1	2003.11.12	29,8040	Доллар США
1	2003.11.13	29,8104	Доллар США
1	2003.11.14	29,8590	Доллар США
1	2003.11.15	29,8186	Доллар США
1	2003.11.18	29,7972	Доллар США
1	2003.11.19	29,8004	Доллар США
1	2003.11.20	29,7952	Доллар США
1	2003.11.21	29,8084	Доллар США
1	2003.11.22	29,7979	Доллар США
1	2003.11.25	29,7356	Доллар США
1	2003.11.26	29,7360	Доллар США
1	2003.11.27	29,7360	Доллар США
1	2003.11.28	29,7369	Доллар США
1	2003.11.29	29,7387	Доллар США
1	2003.12.02	29,7038	Доллар США
1	2003.12.03	29,6995	Доллар США
1	2003.12.04	29,6950	Доллар США
1	2003.12.05	29,6953	Доллар США
1	2003.12.06	29,6322	Доллар США
1	2003.12.09	29,5502	Доллар США
1	2003.12.10	29,5529	Доллар США
1	2003.12.11	29,5375	Доллар США
1	2003.12.12	29,4394	Доллар США
1	2003.12.16	29,3861	Доллар США
1	2003.12.17	29,3040	Доллар США
1	2003.12.18	29,2522	Доллар США
1	2003.12.19	29,2454	Доллар США
1	2003.12.20	29,2450	Доллар США
1	2003.12.23	29,2719	Доллар США
1	2003.12.24	29,2450	Доллар США
1	2003.12.25	29,2450	Доллар США
1	2003.12.26	29,2450	Доллар США
1	2003.12.27	29,2533	Доллар США
1	2003.12.30	29,4545	Доллар США
1	2003.12.31	29,4545	Доллар США
1	2004.01.01	29,4545	Доллар США
1	2004.01.06	29,4545	Доллар США
1	2004.01.07	29,2450	Доллар США
1	2004.01.09	29,1350	Доллар США
1	2004.01.10	28,9918	Доллар США
1	2004.01.13	28,8711	Доллар США
1	2004.01.14	28,8841	Доллар США
1	2004.01.15	28,8691	Доллар США
1	2004.01.16	28,8795	Доллар США
1	2004.01.17	28,8795	Доллар США
1	2004.01.20	28,7961	Доллар США
1	2004.01.21	28,7853	Доллар США
1	2004.01.22	28,8026	Доллар США
1	2004.01.23	28,6959	Доллар США
1	2004.01.24	28,5514	Доллар США
1	2004.01.27	28,4963	Доллар США
1	2004.01.28	28,5139	Доллар США
1	2004.01.29	28,4850	Доллар США
1	2004.01.30	28,4916	Доллар США
1	2004.01.31	28,4937	Доллар США
1	2004.02.03	28,5252	Доллар США
1	2004.02.04	28,6205	Доллар США
1	2004.02.05	28,5281	Доллар США
1	2004.02.06	28,4906	Доллар США
1	2004.02.07	28,5744	Доллар США
1	2004.02.10	28,4939	Доллар США
1	2004.02.11	28,5048	Доллар США
1	2004.02.12	28,5312	Доллар США
1	2004.02.13	28,5180	Доллар США
1	2004.02.14	28,5180	Доллар США
1	2004.02.17	28,4949	Доллар США
1	2004.02.18	28,4878	Доллар США
1	2004.02.19	28,4851	Доллар США
1	2004.02.20	28,4959	Доллар США
1	2004.02.21	28,4934	Доллар США
1	2004.02.25	28,4931	Доллар США
1	2004.02.26	28,4973	Доллар США
1	2004.02.27	28,5110	Доллар США
1	2004.02.28	28,5156	Доллар США
1	2004.03.02	28,5162	Доллар США
1	2004.03.03	28,5321	Доллар США
1	2004.03.04	28,5895	Доллар США
1	2004.03.05	28,6654	Доллар США
1	2004.03.06	28,6343	Доллар США
1	2004.03.10	28,5216	Доллар США
1	2004.03.11	28,5733	Доллар США
1	2004.03.12	28,5726	Доллар США
1	2004.03.13	28,5083	Доллар США
1	2004.03.16	28,5064	Доллар США
1	2004.03.17	28,5121	Доллар США
1	2004.03.18	28,5340	Доллар США
1	2004.03.19	28,5005	Доллар США
1	2004.03.20	28,5045	Доллар США
1	2004.03.23	28,5121	Доллар США
1	2004.03.24	28,4855	Доллар США
1	2004.03.25	28,4852	Доллар США
1	2004.03.26	28,4979	Доллар США
1	2004.03.27	28,4891	Доллар США
1	2004.03.30	28,4886	Доллар США
1	2004.03.31	28,4853	Доллар США
1	2004.04.01	28,5151	Доллар США
1	2004.04.02	28,5024	Доллар США
1	2004.04.03	28,5095	Доллар США
1	2004.04.06	28,5385	Доллар США
1	2004.04.07	28,5410	Доллар США
1	2004.04.08	28,5296	Доллар США
1	2004.04.09	28,5172	Доллар США
1	2004.04.10	28,5065	Доллар США
1	2004.04.13	28,5535	Доллар США
1	2004.04.14	28,5892	Доллар США
1	2004.04.15	28,6221	Доллар США
1	2004.04.16	28,6104	Доллар США
1	2004.04.17	28,6223	Доллар США
1	2004.04.20	28,6693	Доллар США
1	2004.04.21	28,7662	Доллар США
1	2004.04.22	28,9237	Доллар США
1	2004.04.23	28,9800	Доллар США
1	2004.04.24	28,9671	Доллар США
1	2004.04.27	29,0033	Доллар США
1	2004.04.28	28,8700	Доллар США
1	2004.04.29	28,8636	Доллар США
1	2004.04.30	28,8834	Доллар США
1	2004.05.01	28,9612	Доллар США
1	2004.05.06	28,8976	Доллар США
1	2004.05.07	28,8730	Доллар США
1	2004.05.08	28,9530	Доллар США
1	2004.05.12	28,9862	Доллар США
1	2004.05.13	29,0587	Доллар США
1	2004.05.14	29,0772	Доллар США
1	2004.05.15	29,0684	Доллар США
1	2004.05.18	29,0436	Доллар США
1	2004.05.19	28,9983	Доллар США
1	2004.05.20	28,9924	Доллар США
1	2004.05.21	28,9904	Доллар США
1	2004.05.22	28,9863	Доллар США
1	2004.05.25	28,9916	Доллар США
1	2004.05.26	28,9763	Доллар США
1	2004.05.27	28,9817	Доллар США
1	2004.05.28	28,9850	Доллар США
1	2004.05.29	28,9850	Доллар США
1	2004.06.01	28,9993	Доллар США
1	2004.06.02	29,0053	Доллар США
1	2004.06.03	29,0511	Доллар США
1	2004.06.04	29,0859	Доллар США
1	2004.06.05	29,0658	Доллар США
1	2004.06.08	29,0346	Доллар США
1	2004.06.09	29,0219	Доллар США
1	2004.06.10	29,0337	Доллар США
1	2004.06.11	29,0424	Доллар США
1	2004.06.12	29,0287	Доллар США
1	2004.06.16	29,0200	Доллар США
1	2004.06.17	29,0199	Доллар США
1	2004.06.18	29,0290	Доллар США
1	2004.06.19	29,0257	Доллар США
1	2004.06.22	29,0170	Доллар США
1	2004.06.23	29,0206	Доллар США
1	2004.06.24	29,0243	Доллар США
1	2004.06.25	29,0218	Доллар США
1	2004.06.26	29,0256	Доллар США
1	2004.06.29	29,0242	Доллар США
1	2004.06.30	29,0274	Доллар США
1	2004.07.01	29,0471	Доллар США
1	2004.07.02	29,0388	Доллар США
1	2004.07.03	29,0409	Доллар США
1	2004.07.06	29,0356	Доллар США
1	2004.07.07	29,0402	Доллар США
1	2004.07.08	29,0639	Доллар США
1	2004.07.09	29,1019	Доллар США
1	2004.07.10	29,1100	Доллар США
1	2004.07.13	29,1332	Доллар США
1	2004.07.14	29,1248	Доллар США
1	2004.07.15	29,1037	Доллар США
1	2004.07.16	29,0770	Доллар США
1	2004.07.17	29,0908	Доллар США
1	2004.07.20	29,0805	Доллар США
1	2004.07.21	29,0815	Доллар США
1	2004.07.22	29,0882	Доллар США
1	2004.07.23	29,0891	Доллар США
1	2004.07.24	29,0830	Доллар США
1	2004.07.27	29,0928	Доллар США
1	2004.07.28	29,0832	Доллар США
1	2004.07.29	29,0871	Доллар США
1	2004.07.30	29,0891	Доллар США
1	2004.07.31	29,1019	Доллар США
1	2004.08.03	29,1405	Доллар США
1	2004.08.04	29,1829	Доллар США
1	2004.08.05	29,1764	Доллар США
1	2004.08.06	29,1761	Доллар США
1	2004.08.07	29,1907	Доллар США
1	2004.08.10	29,2491	Доллар США
